id,Seismic_Mag,Radiation_uSv,Comms_State,AOI_Hit
3390,5.57,0.86,Silence,True
3391,4.48,4.82,Burst,True
3392,0.92,4.56,Burst,True
3393,4.9,6.2,Silence,True
3394,1.13,8.29,Silence,False
3395,5.03,2.12,Normal,False
3396,4.7,2.34,Burst,False
3397,3.55,0.65,Silence,False
3398,4.49,8.2,Silence,False
3399,1.46,7.34,Burst,True
3400,5.01,2.11,Down,True
3401,2.85,7.88,Silence,True
3402,0.42,7.43,Normal,False
3403,3.65,2.65,Down,False
3404,4.38,6.56,Normal,True
3405,2.55,6.13,Down,True
3406,3.66,8.92,Silence,True
3407,0.61,7.36,Normal,True
3408,3.3,8.68,Silence,False
3409,4.95,0.01,Down,True
3410,2.57,1.89,Burst,True
3411,2.58,9.95,Down,True
3412,4.17,8.43,Burst,False
3413,2.01,9.69,Silence,False
3414,5.69,0.47,Normal,False
3415,0.51,2.67,Normal,True
3416,3.19,7.57,Burst,True
3417,1.56,6.91,Burst,True
3418,0.93,2.26,Down,False
3419,3.28,0.37,Normal,True
3420,5.08,9.46,Silence,False
3421,1.89,6.2,Normal,True
3422,5.04,9.28,Silence,True
3423,0.46,8.1,Burst,True
3424,5.14,4.65,Silence,True
3425,0.54,0.13,Burst,True
3426,1.34,1.98,Burst,False
3427,0.42,0.12,Silence,False
3428,1.2,5.77,Silence,True
3429,3.6,0.29,Down,False
3430,4.56,5.31,Normal,False
3431,1.55,5.1,Burst,False
3432,1.61,2.19,Silence,True
3433,1.86,6.97,Burst,True
3434,2.55,6.24,Down,False
3435,0.15,6.63,Down,True
3436,0.07,9.13,Down,True
3437,3.74,3.85,Normal,True
3438,2.43,4.83,Down,True
3439,3.22,3.76,Down,False
3440,3.81,3.09,Down,True
3441,2.36,9.04,Down,False
3442,0.35,0.64,Down,False
3443,2.89,9.84,Burst,False
3444,0.7,1.74,Silence,False
3445,1.53,1.31,Down,True
3446,5.39,6.17,Burst,False
3447,0.79,0.83,Normal,True
3448,4.2,2.56,Silence,True
3449,5.28,4.37,Normal,False
3450,0.15,5.63,Down,False
3451,0.47,0.5,Silence,False
3452,3.82,2.01,Down,True
3453,4.46,2.19,Burst,False
3454,2.35,4.34,Burst,False
3455,5.79,0.8,Silence,False
3456,5.69,2.94,Normal,True
3457,1.41,7.77,Down,False
3458,2.34,8.9,Down,True
3459,2.95,3.47,Burst,False
3460,4.15,6.01,Burst,False
3461,5.07,5.46,Burst,False
3462,3.54,6.2,Burst,False
3463,1.01,5.14,Down,True
3464,0.49,8.74,Burst,True
3465,5.15,9.44,Down,False
3466,3.76,5.86,Down,True
3467,4.08,2.05,Normal,True
3468,4.01,2.2,Normal,False
3469,0.82,8.4,Normal,False
3470,1.57,5.86,Silence,False
3471,1.67,9.72,Down,True
3472,2.91,7.07,Silence,False
3473,4.38,1.95,Normal,False
3474,4.51,6.45,Silence,True
3475,3.79,5.82,Silence,True
3476,4.49,0.39,Burst,True
3477,1.24,6.81,Down,False
3478,0.67,4.04,Normal,True
3479,1.94,8.19,Down,False
3480,4.38,8.09,Silence,False
3481,4.95,5.74,Normal,False
3482,4.57,1.63,Down,True
3483,2.96,7.05,Silence,False
3484,5.73,6.25,Normal,True
3485,3.88,7.95,Silence,True
3486,4.78,9.15,Silence,True
3487,0.42,3.01,Normal,True
3488,0.25,9.68,Down,True
3489,1.02,5.81,Normal,False
3490,2.57,8.05,Silence,True
3491,1.33,6.86,Silence,True
3492,3.08,8.22,Silence,False
3493,1.89,6.29,Down,False
3494,1.34,1.1,Burst,False
3495,3.35,6.86,Down,False
3496,2.19,4.36,Down,False
3497,4.22,8.46,Down,False
3498,1.49,9.49,Burst,True
3499,2.13,7.72,Silence,True
3500,5.63,1.17,Down,False
3501,1.85,1.67,Silence,True
3502,2.9,3.95,Down,False
3503,1.99,7.91,Silence,True
3504,1.57,6.92,Down,True
3505,0.25,2.12,Normal,False
3506,3.76,1.27,Silence,False
3507,4.36,7.11,Normal,False
3508,3.54,0.51,Silence,False
3509,1.01,1.82,Down,False
3510,5.19,1.01,Silence,False
3511,1.27,0.48,Burst,False
3512,4.46,2.01,Burst,True
3513,0.46,3.56,Silence,False
3514,5.75,2.69,Normal,False
3515,0.6,2.55,Down,False
3516,5.3,0.98,Down,False
3517,2.02,9.5,Burst,False
3518,3.01,1.85,Silence,False
3519,2.28,3.77,Down,False
3520,3.86,9.68,Silence,False
3521,0.62,9.32,Silence,False
3522,5.76,1.83,Normal,False
3523,1.41,6.86,Silence,False
3524,4.74,3.43,Silence,True
3525,2.79,1.17,Down,False
3526,3.87,7.18,Silence,True
3527,0.8,7.99,Silence,False
3528,3.39,6.1,Normal,True
3529,5.72,1.14,Silence,False
3530,0.82,9.81,Burst,False
3531,1.89,1.88,Burst,False
3532,5.64,0.48,Normal,True
3533,1.32,1.59,Burst,True
3534,0.3,1.39,Burst,False
3535,2.9,5.43,Normal,True
3536,3.61,7.05,Down,True
3537,1.12,5.06,Silence,True
3538,1.07,4.55,Silence,False
3539,4.04,1.61,Burst,True
3540,4.1,3.67,Silence,True
3541,3.05,0.14,Normal,True
3542,4.39,3.26,Silence,False
3543,2.19,6.6,Silence,True
3544,5.14,1.64,Burst,True
3545,0.96,8.15,Normal,True
3546,5.02,3.98,Normal,True
3547,5.96,1.61,Silence,True
3548,5.91,1.69,Down,False
3549,4.02,8.72,Normal,False
3550,2.75,7.4,Silence,False
3551,2.55,3.95,Down,False
3552,3.93,5.7,Burst,False
3553,2.25,4.47,Down,False
3554,4.22,6.54,Burst,True
3555,2.71,7.3,Normal,True
3556,0.86,9.02,Down,True
3557,1.1,7.66,Down,True
3558,4.56,4.22,Burst,False
3559,0.93,4.69,Burst,True
3560,4.1,6.06,Down,False
3561,2.75,5.48,Silence,True
3562,0.82,8.64,Silence,True
3563,5.36,7.74,Down,True
3564,2.57,9.62,Down,True
3565,2.78,4.6,Normal,False
3566,2.96,1.17,Normal,True
3567,0.12,0.14,Silence,False
3568,2.49,8.31,Down,False
3569,2.06,9.63,Burst,True
3570,1.27,7.66,Burst,False
3571,5.82,4.11,Down,True
3572,2.39,4.63,Normal,False
3573,4.18,5.87,Down,False
3574,3.93,0.69,Silence,False
3575,4.01,1.63,Silence,True
3576,5.99,6.71,Normal,False
3577,0.25,1.44,Burst,False
3578,4.09,6.7,Normal,True
3579,3.69,5.61,Down,False
3580,4.93,7.85,Normal,True
3581,3.28,3.17,Normal,True
3582,0.5,2.52,Burst,False
3583,4.73,2.27,Silence,True
3584,2.94,0.54,Normal,True
3585,1.6,8.27,Silence,True
3586,4.77,0.84,Down,True
3587,3.45,5.74,Down,False
3588,4.5,8.87,Down,False
3589,4.05,9.96,Normal,True
3590,2.24,2.41,Normal,False
3591,0.63,5.47,Burst,True
3592,3.8,7.96,Normal,False
3593,4.38,1.1,Silence,True
3594,5.94,1.57,Burst,False
3595,4.87,5.48,Silence,True
3596,5.32,0.73,Burst,False
3597,0.98,7.4,Down,False
3598,1.86,3.45,Burst,False
3599,4.06,4.54,Burst,False
3600,2.7,8.13,Silence,False
3601,2.67,9.79,Silence,True
3602,4.13,4.81,Down,False
3603,0.92,4.94,Normal,True
3604,3.1,8.99,Normal,True
3605,3.38,5.28,Normal,False
3606,2.95,9.21,Normal,False
3607,3.82,9.61,Silence,False
3608,1.26,2.6,Burst,False
3609,4.18,0.0,Normal,True
3610,4.33,7.61,Down,False
3611,0.89,2.48,Down,True
3612,4.99,3.2,Silence,True
3613,5.38,1.37,Normal,True
3614,2.37,8.67,Silence,True
3615,0.31,2.53,Normal,True
3616,0.88,8.51,Normal,True
3617,1.69,1.72,Down,False
3618,0.75,2.37,Normal,True
3619,1.12,0.12,Normal,True
3620,2.19,8.35,Normal,True
3621,3.72,5.1,Down,False
3622,4.8,7.79,Normal,False
3623,2.16,3.17,Burst,True
3624,3.15,6.9,Down,True
3625,2.11,2.88,Burst,False
3626,2.27,1.8,Silence,True
3627,1.9,0.27,Down,False
3628,5.72,8.41,Burst,True
3629,4.08,2.5,Silence,True
3630,1.87,4.09,Down,False
3631,3.98,9.16,Down,True
3632,0.68,1.55,Normal,False
3633,5.04,9.67,Burst,False
3634,2.9,3.91,Silence,False
3635,5.72,0.2,Burst,False
3636,1.15,6.19,Burst,True
3637,4.29,9.57,Down,False
3638,5.33,2.76,Normal,True
3639,2.73,0.93,Down,False
3640,0.37,2.36,Silence,True
3641,1.57,5.22,Down,False
3642,4.82,0.08,Normal,True
3643,3.13,7.32,Down,False
3644,2.71,3.82,Burst,True
3645,1.58,5.86,Burst,True
3646,2.82,0.12,Normal,True
3647,4.12,0.01,Normal,False
3648,1.85,8.42,Down,False
3649,5.55,4.38,Down,False
3650,1.19,0.13,Burst,False
3651,2.26,5.83,Silence,True
3652,5.32,0.88,Burst,True
3653,3.97,5.88,Normal,True
3654,3.65,8.96,Burst,True
3655,2.55,5.56,Down,False
3656,0.36,3.11,Silence,False
3657,0.84,5.91,Down,False
3658,3.94,6.12,Silence,False
3659,0.45,7.78,Down,False
3660,5.54,9.83,Silence,False
3661,4.13,3.83,Burst,True
3662,4.81,2.21,Burst,True
3663,3.71,2.89,Silence,False
3664,5.79,7.63,Normal,True
3665,2.74,0.51,Silence,True
3666,1.54,7.58,Down,True
3667,0.73,7.91,Down,False
3668,1.37,2.38,Down,False
3669,3.7,5.06,Silence,False
3670,2.92,5.4,Normal,False
3671,4.07,4.94,Down,True
3672,2.42,3.49,Burst,False
3673,1.72,5.47,Silence,False
3674,5.56,4.91,Normal,True
3675,1.58,3.8,Burst,False
3676,2.08,2.83,Normal,False
3677,3.92,3.62,Silence,True
3678,1.94,2.34,Burst,True
3679,1.67,0.54,Down,False
3680,3.37,6.25,Burst,True
3681,2.76,2.68,Burst,False
3682,2.71,4.69,Down,False
3683,5.65,5.87,Down,False
3684,0.18,1.85,Burst,True
3685,4.93,9.64,Silence,True
3686,3.19,3.54,Normal,False
3687,1.05,0.88,Down,False
3688,3.73,6.74,Down,True
3689,4.94,6.53,Burst,True
3690,2.43,3.15,Silence,False
3691,1.96,9.66,Down,True
3692,4.61,9.92,Normal,False
3693,2.93,6.52,Normal,True
3694,2.68,8.06,Burst,False
3695,2.82,3.5,Burst,True
3696,2.58,5.35,Silence,True
3697,3.78,8.17,Silence,True
3698,5.38,7.79,Burst,True
3699,3.02,1.78,Normal,True
3700,3.89,9.16,Silence,True
3701,4.63,4.93,Normal,True
3702,4.6,6.97,Silence,True
3703,2.4,3.25,Silence,False
3704,1.93,0.82,Normal,True
3705,5.24,1.54,Silence,False
3706,4.49,5.78,Down,False
3707,2.68,6.62,Normal,True
3708,4.41,5.37,Normal,True
3709,0.72,4.25,Down,False
3710,5.45,1.19,Silence,False
3711,3.17,8.2,Down,False
3712,5.51,8.43,Down,True
3713,0.29,1.84,Silence,False
3714,4.23,1.71,Down,False
3715,4.3,4.25,Down,True
3716,0.06,6.46,Silence,False
3717,3.5,7.99,Normal,True
3718,3.07,0.29,Silence,True
3719,2.48,9.0,Normal,False
3720,1.71,9.5,Silence,True
3721,1.13,9.72,Normal,True
3722,0.96,8.93,Down,True
3723,0.51,6.43,Burst,True
3724,5.65,5.33,Normal,False
3725,0.88,8.32,Silence,False
3726,2.75,9.8,Silence,False
3727,5.01,5.65,Down,False
3728,4.94,0.44,Silence,False
3729,2.06,0.61,Normal,False
3730,5.6,2.01,Normal,False
3731,1.94,2.99,Silence,True
3732,0.72,9.03,Burst,True
3733,3.2,8.77,Down,True
3734,5.64,1.14,Normal,False
3735,5.46,3.16,Normal,True
3736,5.25,2.48,Down,False
3737,2.1,8.0,Burst,False
3738,4.93,9.79,Burst,True
3739,2.42,3.6,Burst,True
3740,1.67,0.09,Normal,False
3741,4.54,0.63,Down,False
3742,4.67,2.16,Down,True
3743,1.93,1.41,Normal,True
3744,3.83,6.81,Burst,False
3745,4.78,4.92,Burst,False
3746,1.98,7.14,Silence,False
3747,2.56,5.0,Silence,True
3748,2.22,3.63,Down,False
3749,4.11,2.5,Silence,True
3750,0.86,6.37,Silence,False
3751,0.38,5.32,Normal,True
3752,3.73,9.0,Burst,True
3753,2.18,8.68,Silence,False
3754,0.01,7.33,Burst,False
3755,2.76,7.15,Down,False
3756,3.67,1.65,Down,True
3757,5.88,2.2,Normal,False
3758,1.6,6.5,Down,True
3759,4.51,0.93,Burst,True
3760,2.83,8.63,Burst,True
3761,3.89,0.47,Burst,True
3762,5.48,0.54,Down,True
3763,0.69,0.64,Silence,False
3764,4.8,5.28,Burst,False
3765,2.14,6.75,Down,True
3766,2.26,3.97,Down,True
3767,0.72,5.38,Silence,False
3768,0.76,2.12,Silence,False
3769,5.95,2.1,Normal,True
3770,4.01,7.17,Silence,True
3771,4.09,0.31,Silence,True
3772,1.7,1.91,Burst,True
3773,1.55,2.28,Normal,False
3774,0.08,8.94,Burst,False
3775,5.92,1.96,Burst,True
3776,1.63,0.6,Normal,True
3777,3.98,5.93,Down,True
3778,5.89,4.65,Normal,True
3779,5.88,9.6,Down,False
3780,5.66,7.54,Down,False
3781,4.84,9.14,Normal,False
3782,1.72,5.92,Down,True
3783,2.35,4.1,Silence,True
3784,5.37,5.69,Normal,False
3785,4.62,1.19,Burst,False
3786,5.73,2.0,Normal,True
3787,5.84,4.54,Normal,False
3788,4.62,8.72,Normal,True
3789,4.9,1.84,Silence,True
3790,0.22,7.57,Down,False
3791,5.59,4.85,Down,False
3792,0.52,1.6,Down,False
3793,1.71,8.98,Normal,False
3794,4.97,5.89,Burst,True
3795,0.98,0.06,Burst,False
3796,4.19,9.9,Down,True
3797,1.87,5.05,Normal,True
3798,1.96,3.96,Down,False
3799,3.85,2.41,Normal,False
3800,5.73,2.35,Silence,False
3801,1.82,2.83,Normal,False
3802,2.23,3.93,Silence,False
3803,3.14,4.21,Burst,True
3804,2.68,6.93,Normal,False
3805,4.94,5.57,Silence,False
3806,5.74,1.09,Down,True
3807,0.97,6.22,Burst,False
3808,4.78,6.94,Normal,True
3809,3.36,6.25,Normal,True
3810,4.97,8.41,Silence,True
3811,2.35,9.41,Silence,True
3812,0.41,7.63,Burst,True
3813,2.14,8.85,Silence,True
3814,1.55,7.07,Normal,False
3815,5.68,4.72,Down,True
3816,2.53,7.28,Normal,False
3817,2.22,3.83,Normal,True
3818,1.46,1.46,Normal,True
3819,5.8,6.15,Normal,True
3820,2.12,6.8,Normal,False
3821,5.35,2.13,Silence,True
3822,5.56,1.68,Normal,False
3823,5.3,0.76,Normal,False
3824,2.33,6.65,Down,False
3825,2.63,7.53,Silence,True
3826,0.38,3.52,Normal,False
3827,2.95,5.12,Silence,False
3828,2.55,9.76,Silence,False
3829,1.95,7.96,Down,False
3830,4.51,1.86,Normal,False
3831,4.93,1.58,Burst,False
3832,2.13,9.02,Down,False
3833,5.31,8.85,Down,False
3834,4.9,4.67,Silence,True
3835,0.04,9.7,Silence,True
3836,2.55,0.89,Normal,True
3837,5.42,9.14,Silence,False
3838,5.52,0.89,Normal,True
3839,4.6,5.14,Down,False
3840,4.83,0.66,Normal,True
3841,2.89,7.03,Silence,False
3842,4.71,3.0,Normal,False
3843,0.96,6.15,Burst,False
3844,3.33,5.37,Silence,False
3845,2.37,7.36,Down,True
3846,0.98,2.69,Silence,True
3847,5.89,2.82,Normal,False
3848,4.06,4.83,Down,False
3849,0.87,6.76,Down,True
3850,5.63,4.25,Down,True
3851,3.05,3.49,Down,True
3852,3.98,6.06,Silence,True
3853,3.22,7.69,Burst,True
3854,1.46,9.87,Normal,False
3855,5.39,5.61,Normal,False
3856,3.06,7.49,Burst,True
3857,5.39,7.9,Silence,True
3858,3.62,5.14,Down,True
3859,2.35,7.61,Silence,False
3860,4.94,8.99,Normal,True
3861,1.6,5.44,Silence,False
3862,5.19,2.67,Normal,True
3863,2.54,5.34,Down,True
3864,3.89,4.8,Burst,True
3865,0.49,6.99,Down,False
3866,3.85,9.26,Silence,True
3867,3.88,3.45,Down,True
3868,3.0,3.24,Down,True
3869,2.55,0.54,Normal,True
3870,4.72,2.21,Normal,True
3871,3.42,7.32,Down,False
3872,1.89,3.95,Silence,False
3873,1.68,3.59,Silence,True
3874,1.62,5.32,Silence,True
3875,0.31,3.45,Down,False
3876,2.47,7.8,Burst,True
3877,4.34,0.09,Silence,False
3878,5.7,5.24,Burst,True
3879,2.98,1.76,Normal,True
3880,5.13,7.64,Burst,False
3881,1.38,9.19,Down,True
3882,3.89,5.81,Burst,False
3883,2.39,0.8,Silence,False
3884,2.34,8.34,Silence,True
3885,3.76,9.71,Normal,True
3886,2.12,7.77,Burst,False
3887,4.9,6.96,Normal,True
3888,2.0,8.02,Down,True
3889,4.41,6.99,Normal,True
3890,5.11,2.55,Normal,True
3891,2.21,7.16,Normal,False
3892,0.57,3.05,Silence,True
3893,2.65,2.67,Silence,True
3894,4.9,5.36,Normal,True
3895,4.55,2.37,Normal,True
3896,1.67,5.79,Burst,False
3897,4.06,9.2,Down,True
3898,4.32,2.94,Normal,True
3899,5.73,2.27,Normal,True
3900,5.77,9.62,Normal,False
3901,0.0,3.11,Down,False
3902,1.16,1.82,Burst,True
3903,5.59,3.71,Normal,True
3904,3.63,8.63,Down,False
3905,4.81,8.44,Burst,False
3906,3.64,4.24,Normal,False
3907,2.1,8.38,Normal,False
3908,4.28,3.12,Burst,False
3909,3.65,8.63,Normal,False
3910,1.32,0.41,Down,False
3911,5.04,1.96,Silence,True
3912,5.28,7.35,Silence,True
3913,5.04,0.03,Normal,True
3914,0.11,1.61,Normal,True
3915,2.94,6.25,Down,False
3916,1.8,9.86,Silence,False
3917,4.41,1.6,Normal,True
3918,1.1,0.31,Burst,False
3919,5.96,4.07,Down,False
3920,0.72,1.29,Down,True
3921,0.48,8.19,Down,False
3922,4.91,6.37,Burst,True
3923,5.35,6.66,Silence,True
3924,4.01,5.75,Burst,False
3925,5.76,2.98,Burst,True
3926,3.1,3.52,Silence,True
3927,3.01,4.59,Burst,True
3928,5.17,6.66,Down,True
3929,3.73,8.98,Down,True
3930,2.34,5.83,Silence,True
3931,4.23,2.19,Normal,False
3932,3.02,8.06,Silence,True
3933,5.81,8.64,Down,True
3934,5.27,7.34,Normal,True
3935,2.24,1.83,Silence,False
3936,2.58,2.11,Normal,True
3937,1.89,0.56,Burst,True
3938,3.13,6.02,Normal,False
3939,2.89,2.94,Down,True
3940,2.92,9.85,Down,True
3941,4.77,3.15,Silence,True
3942,3.93,5.52,Silence,False
3943,4.34,5.27,Down,True
3944,4.76,4.01,Down,False
3945,0.78,3.24,Normal,True
3946,0.06,3.47,Burst,True
3947,3.13,1.01,Silence,False
3948,5.49,2.16,Down,True
3949,3.95,5.21,Normal,True
3950,4.09,8.05,Silence,True
3951,3.13,7.71,Normal,False
3952,5.84,4.77,Down,False
3953,5.47,2.65,Down,True
3954,4.55,4.16,Down,False
3955,3.31,5.98,Burst,False
3956,0.06,6.84,Down,True
3957,5.83,2.45,Down,False
3958,4.68,3.89,Normal,False
3959,0.79,0.47,Down,True
3960,4.21,4.79,Down,False
3961,2.83,9.37,Down,False
3962,2.79,8.9,Down,True
3963,1.18,1.84,Normal,True
3964,1.24,7.54,Burst,True
3965,3.71,7.7,Normal,True
3966,1.29,2.11,Silence,True
3967,4.73,8.1,Burst,False
3968,3.97,6.83,Silence,True
3969,2.71,7.79,Silence,False
3970,2.43,4.3,Down,False
3971,2.84,4.29,Down,True
3972,1.54,3.78,Down,False
3973,3.16,1.85,Down,True
3974,0.86,2.76,Burst,True
3975,4.23,7.62,Down,False
3976,1.29,7.27,Normal,True
3977,4.56,8.27,Down,False
3978,3.82,1.49,Burst,True
3979,1.42,6.35,Burst,False
3980,5.25,4.55,Down,True
3981,5.59,2.79,Burst,True
3982,4.88,5.65,Silence,False
3983,5.81,4.25,Normal,True
3984,3.98,1.21,Normal,True
3985,2.56,0.36,Silence,True
3986,3.07,8.82,Down,False
3987,0.67,6.87,Down,True
3988,2.08,6.31,Normal,True
3989,1.06,9.59,Silence,True
3990,0.14,5.39,Burst,True
3991,4.81,4.12,Silence,False
3992,1.4,1.75,Burst,True
3993,4.65,7.11,Burst,False
3994,0.72,1.26,Burst,False
3995,1.36,6.14,Burst,True
3996,2.11,9.9,Normal,False
3997,3.77,9.11,Silence,False
3998,4.97,0.87,Down,True
3999,1.6,1.8,Down,False
4000,1.36,0.99,Normal,False
4001,2.76,5.72,Burst,True
4002,1.47,1.36,Silence,True
4003,1.45,3.34,Normal,False
4004,4.87,3.4,Silence,True
4005,5.52,3.26,Normal,True
4006,1.74,1.55,Down,True
4007,4.24,8.74,Normal,False
4008,5.82,4.13,Down,False
4009,2.02,9.92,Normal,False
4010,4.0,4.45,Silence,False
4011,1.52,0.13,Silence,False
4012,4.27,0.86,Normal,True
4013,5.55,9.33,Normal,True
4014,0.73,4.86,Normal,False
4015,2.58,4.42,Silence,False
4016,3.49,6.46,Burst,True
4017,4.94,7.17,Down,True
4018,2.54,3.35,Normal,True
4019,1.31,0.03,Burst,False
4020,4.32,4.4,Burst,False
4021,0.19,4.0,Normal,False
4022,2.65,7.6,Down,True
4023,1.73,3.1,Down,False
4024,3.79,5.15,Burst,False
4025,1.47,0.7,Down,False
4026,0.42,9.63,Normal,False
4027,4.73,2.98,Silence,False
4028,2.95,1.22,Silence,False
4029,0.27,7.3,Down,False
4030,2.5,3.05,Burst,False
4031,0.62,0.61,Normal,True
4032,4.73,1.23,Silence,True
4033,3.69,4.27,Silence,False
4034,1.93,3.75,Normal,False
4035,1.1,5.31,Burst,True
4036,0.34,6.29,Normal,False
4037,3.16,6.39,Down,True
4038,4.8,9.23,Down,True
4039,2.46,2.37,Silence,False
4040,3.15,5.19,Down,True
4041,2.75,2.58,Down,True
4042,4.92,5.94,Silence,False
4043,1.1,1.22,Normal,False
4044,4.23,8.31,Normal,False
4045,4.81,1.46,Down,False
4046,3.37,1.84,Burst,True
4047,4.43,9.68,Silence,True
4048,4.43,6.39,Burst,False
4049,4.18,3.43,Burst,False
4050,1.31,8.03,Burst,False
4051,0.56,5.88,Down,False
4052,0.42,4.77,Burst,True
4053,4.36,7.16,Burst,False
4054,4.59,3.35,Burst,False
4055,2.68,8.97,Down,False
4056,4.66,2.75,Burst,False
4057,0.33,7.69,Silence,True
4058,0.58,9.19,Normal,True
4059,2.81,2.54,Down,True
4060,0.85,4.18,Down,False
4061,1.78,5.02,Burst,True
4062,4.17,0.87,Down,False
4063,4.12,9.43,Burst,True
4064,0.14,2.64,Normal,True
4065,4.63,2.88,Normal,False
4066,3.78,0.88,Burst,True
4067,0.73,3.89,Burst,True
4068,4.71,4.13,Burst,True
4069,1.0,6.68,Silence,False
4070,2.06,6.62,Burst,True
4071,2.56,8.02,Down,True
4072,0.89,9.63,Normal,False
4073,4.9,6.05,Silence,True
4074,4.54,9.23,Down,True
4075,3.36,0.17,Normal,False
4076,2.02,7.61,Down,True
4077,2.33,4.72,Burst,False
4078,3.81,1.8,Silence,True
4079,1.52,0.67,Burst,True
4080,1.49,6.26,Normal,True
4081,1.85,3.28,Silence,False
4082,3.33,2.36,Down,True
4083,1.62,5.22,Silence,False
4084,5.54,4.58,Normal,False
4085,2.27,1.21,Down,False
4086,2.53,4.4,Normal,True
4087,1.11,9.84,Down,False
4088,3.54,4.71,Normal,True
4089,0.37,5.45,Down,False
4090,3.41,8.45,Normal,False
4091,5.44,6.12,Burst,True
4092,4.93,4.36,Normal,True
4093,3.25,0.52,Silence,False
4094,0.91,5.7,Normal,False
4095,0.25,3.97,Silence,False
4096,4.37,1.48,Silence,False
4097,1.67,4.76,Silence,True
4098,3.83,0.46,Burst,True
4099,1.49,5.59,Burst,False
4100,5.36,4.01,Burst,False
4101,3.58,7.97,Normal,False
4102,4.39,4.83,Burst,False
4103,5.69,5.49,Burst,False
4104,1.96,7.76,Normal,False
4105,5.13,9.4,Silence,True
4106,5.88,5.35,Burst,False
4107,5.22,9.77,Burst,False
4108,0.27,2.66,Normal,False
4109,4.18,3.09,Burst,False
4110,3.08,9.51,Normal,False
4111,2.06,2.82,Silence,True
4112,3.16,2.25,Silence,False
4113,3.73,0.12,Burst,False
4114,1.0,5.74,Silence,True
4115,2.25,8.67,Normal,False
4116,3.06,0.73,Down,False
4117,2.7,5.41,Down,True
4118,5.46,9.7,Burst,False
4119,2.91,1.97,Silence,False
4120,1.71,6.93,Down,False
4121,1.45,1.67,Burst,False
4122,0.61,5.82,Silence,False
4123,3.66,8.01,Silence,False
4124,0.91,0.88,Down,False
4125,3.09,7.21,Burst,False
4126,1.7,8.72,Normal,False
4127,5.54,9.82,Normal,True
4128,3.8,5.34,Down,False
4129,2.75,2.21,Normal,True
4130,5.36,8.16,Normal,True
4131,4.88,0.59,Burst,True
4132,3.22,1.87,Normal,True
4133,3.19,5.37,Burst,False
4134,3.99,7.76,Burst,False
4135,1.57,4.43,Normal,False
4136,3.58,3.03,Silence,False
4137,2.48,5.26,Silence,True
4138,0.54,0.15,Down,False
4139,0.32,9.94,Burst,True
4140,4.69,1.95,Silence,True
4141,3.41,1.05,Normal,True
4142,2.9,8.57,Down,False
4143,5.32,1.67,Silence,False
4144,3.49,9.0,Silence,False
4145,0.68,9.39,Down,False
4146,5.07,7.62,Burst,True
4147,4.35,2.71,Normal,False
4148,6.0,9.72,Normal,True
4149,3.07,5.87,Down,False
4150,2.41,6.42,Normal,False
4151,4.19,1.85,Down,False
4152,5.22,3.98,Down,False
4153,2.3,6.29,Normal,False
4154,3.96,5.69,Normal,False
4155,0.71,1.31,Burst,True
4156,3.15,7.14,Silence,False
4157,3.65,3.6,Silence,False
4158,0.29,8.08,Normal,True
4159,4.75,2.14,Down,False
4160,2.18,3.67,Down,False
4161,2.79,6.74,Burst,True
4162,0.46,7.78,Normal,True
4163,1.59,9.0,Silence,False
4164,3.3,7.66,Normal,False
4165,3.28,2.14,Silence,False
4166,2.62,9.46,Silence,False
4167,0.28,6.64,Silence,True
4168,5.25,3.36,Normal,False
4169,3.36,0.83,Silence,False
4170,0.77,3.4,Normal,True
4171,5.98,4.41,Burst,True
4172,0.14,1.34,Silence,True
4173,0.89,4.2,Normal,False
4174,5.47,3.96,Burst,False
4175,0.82,9.45,Silence,True
4176,4.67,8.42,Normal,False
4177,3.93,1.53,Silence,True
4178,0.16,3.7,Normal,False
4179,3.62,2.66,Burst,True
4180,2.07,3.44,Burst,False
4181,0.47,5.75,Down,False
4182,1.56,4.36,Normal,False
4183,1.9,7.95,Down,False
4184,2.12,2.08,Down,False
4185,0.71,5.75,Burst,True
4186,2.15,8.5,Normal,False
4187,4.89,7.69,Burst,True
4188,2.65,7.38,Down,False
4189,0.81,3.59,Normal,False
4190,4.89,1.6,Burst,False
4191,1.06,1.03,Down,True
4192,2.64,1.19,Silence,True
4193,5.48,9.97,Down,False
4194,2.96,1.79,Burst,True
4195,0.25,0.62,Normal,True
4196,5.59,1.99,Silence,False
4197,0.04,2.36,Normal,False
4198,5.8,8.94,Down,True
4199,1.83,6.38,Normal,True
4200,0.83,0.75,Normal,False
4201,1.3,4.07,Burst,False
4202,1.31,9.38,Down,False
4203,0.47,7.2,Burst,False
4204,2.57,8.36,Silence,False
4205,5.42,4.19,Normal,False
4206,3.93,4.71,Silence,True
4207,1.45,3.22,Down,False
4208,2.83,2.93,Normal,True
4209,5.18,7.67,Burst,True
4210,3.93,8.34,Normal,True
4211,3.63,1.82,Silence,True
4212,0.29,2.71,Burst,False
4213,5.73,9.87,Burst,True
4214,2.5,8.7,Silence,True
4215,3.28,6.28,Down,False
4216,4.23,6.72,Normal,True
4217,4.14,3.26,Burst,True
4218,0.49,1.64,Normal,True
4219,5.25,2.4,Down,False
4220,5.27,2.88,Down,True
4221,4.82,8.38,Normal,True
4222,4.71,9.92,Silence,False
4223,2.62,6.7,Burst,False
